elapsed_s,x,y,yaw,ball_x,ball_y,ball_captured,bot_mode,steering_state,direction,speed,rotation,kick,dribbler
1.304265303999955,1116.7509765625,375.4845886230469,-1.1053886413574219,,,False,DEFENCE,False,53.311473848759995,0,0,False,False
1.3056807109999227,1116.746337890625,375.4924011230469,-1.1045653820037842,,,False,DEFENCE,False,53.31075288937258,0,0,False,False
1.3072636250000187,1116.748779296875,375.4949645996094,-1.1057255268096924,,,False,DEFENCE,False,53.310789517789225,0,0,False,False
1.308659218999992,1116.748291015625,375.50714111328125,-1.1045856475830078,,,False,DEFENCE,False,53.31013049682431,0,0,False,False
1.3100624049999396,1116.736083984375,375.49859619140625,-1.1050629615783691,,,False,DEFENCE,False,53.309727947728774,0,0,False,False
1.3114665529999456,1116.7242431640625,375.4955139160156,-1.1046841144561768,,,False,DEFENCE,False,53.30907010561859,0,0,False,False
1.312864998000009,1116.73046875,375.4961242675781,-1.1065503358840942,,,False,DEFENCE,False,53.30946786258759,0,0,False,False
1.314283330999956,1116.73876953125,375.4862060546875,-1.111053228378296,,,False,DEFENCE,False,53.31054938180371,0,0,False,False
1.3156798869999875,1116.7001953125,375.4869384765625,-1.10884428024292,,,False,DEFENCE,False,53.30785305731294,0,0,False,False
1.3170831649999855,1116.7122802734375,375.4728088378906,-1.1143743991851807,,,False,DEFENCE,False,53.30941164310477,0,0,False,False
1.3194968399999425,1116.703369140625,375.48687744140625,-1.1154810190200806,,,False,DEFENCE,False,53.30807493961534,0,0,False,False
1.3237611899999138,1116.7218017578125,375.4946594238281,-1.116437554359436,,,False,DEFENCE,False,53.308945716450985,0,0,False,False
1.326463252999929,1116.7154541015625,375.4529113769531,-1.1184993982315063,,,False,DEFENCE,False,53.31065222294526,0,0,False,False
1.327869752999959,1116.6949462890625,375.4449462890625,-1.1213747262954712,,,False,DEFENCE,False,53.309647831072596,0,0,False,False
1.3292716979999568,1116.70556640625,375.45037841796875,-1.119274616241455,,,False,DEFENCE,False,53.310100818515906,0,0,False,False
1.3306829939999716,1116.713134765625,375.4428405761719,-1.1160145998001099,,,False,DEFENCE,False,53.311009533879826,0,0,False,False
1.3320795129999397,1116.722900390625,375.45196533203125,-1.1171797513961792,,,False,DEFENCE,False,53.31121402766387,0,0,False,False
1.3468475619999936,1118.9881591796875,370.7419128417969,0.2651991546154022,,,False,DEFENCE,False,53.70777178245756,0,0,False,False
1.3495654199999763,1118.9727783203125,370.7393798828125,0.25505825877189636,,,False,DEFENCE,False,53.706838530997516,0,0,False,False
1.350980327000002,1118.9903564453125,370.7517395019531,0.25844907760620117,,,False,DEFENCE,False,53.707425336448345,0,0,False,False
1.3523968270000069,1118.99658203125,370.76300048828125,0.2590143382549286,,,False,DEFENCE,False,53.70728423298651,0,0,False,False
1.3538386579999724,1118.9918212890625,370.7524719238281,0.25733187794685364,,,False,DEFENCE,False,53.70748932129817,0,0,False,False
1.3552588789999618,1118.986083984375,370.77630615234375,0.2536895275115967,,,False,DEFENCE,False,53.70588509290545,0,0,False,False
1.3566644349999706,1118.9859619140625,370.7811279296875,0.2567683160305023,,,False,DEFENCE,False,53.7056322320125,0,0,False,False
1.3580605839999862,1118.9730224609375,370.7876892089844,0.25236186385154724,,,False,DEFENCE,False,53.704406457929416,0,0,False,False
1.3604593339999838,1118.9833984375,370.7674560546875,0.25076940655708313,,,False,DEFENCE,False,53.70614836087715,0,0,False,False
1.3631600819999221,1118.962646484375,370.7556457519531,0.2470763921737671,,,False,DEFENCE,False,53.70531467561643,0,0,False,False
1.3645838959999992,1118.963134765625,370.75299072265625,0.24265894293785095,,,False,DEFENCE,False,53.70548296619274,0,0,False,False
1.366008136000005,1118.9609375,370.75665283203125,0.2429082691669464,,,False,DEFENCE,False,53.705145666834824,0,0,False,False
1.36742196900002,1118.966552734375,370.77099609375,0.24453391134738922,,,False,DEFENCE,False,53.704806142817574,0,0,False,False
1.3688383759999851,1118.9700927734375,370.7859191894531,0.2441568374633789,,,False,DEFENCE,False,53.70429396966095,0,0,False,False
1.3702538759999925,1118.9696044921875,370.78436279296875,0.24016395211219788,,,False,DEFENCE,False,53.70433916846719,0,0,False,False
1.372209321000014,1118.9791259765625,370.7864685058594,0.23946397006511688,,,False,DEFENCE,False,53.704889637514675,0,0,False,False
1.3759685559999753,1118.98388671875,370.79339599609375,0.23620131611824036,,,False,DEFENCE,False,53.704867059349525,0,0,False,False
1.3773666859999594,1118.9764404296875,370.8077392578125,0.2349325567483902,,,False,DEFENCE,False,53.70362591322726,0,0,False,False
1.3787753159999738,1118.9718017578125,370.80401611328125,0.23546575009822845,,,False,DEFENCE,False,53.70349448121654,0,0,False,False
1.3810885529999268,1118.984619140625,370.8019104003906,0.23896533250808716,,,False,DEFENCE,False,53.70448596691703,0,0,False,False
1.3824888679999958,1118.9893798828125,370.8100280761719,0.24527589976787567,,,False,DEFENCE,False,53.704403043650395,0,0,False,False
1.383909737999943,1118.9803466796875,370.78887939453125,0.24359875917434692,,,False,DEFENCE,False,53.704851676560274,0,0,False,False
1.3853154419999782,1118.97900390625,370.81378173828125,0.23961244523525238,,,False,DEFENCE,False,53.70349651754276,0,0,False,False
