elapsed_s,x,y,yaw,ball_x,ball_y,ball_captured,bot_mode,steering_state,direction,speed,rotation,kick,dribbler
1.4654839810000055,557.0560913085938,744.27783203125,2.7242956161499023,,,False,DEFENCE,False,9.814897808039365,0,0,False,False
1.467009388000001,557.0384521484375,744.266845703125,2.7290642261505127,,,False,DEFENCE,False,9.815358597533105,0,0,False,False
1.4684716840000007,557.0374145507812,744.2400512695312,2.725480794906616,,,False,DEFENCE,False,9.816904169027966,0,0,False,False
1.4702647400000046,557.057373046875,744.2555541992188,2.724350929260254,,,False,DEFENCE,False,9.816204426149907,0,0,False,False
1.484632425000001,556.5147094726562,744.1851806640625,2.881885290145874,,,False,DEFENCE,False,9.814839391106931,0,0,False,False
1.4880863330000054,556.4789428710938,744.1943359375,2.8861024379730225,,,False,DEFENCE,False,9.813948920994614,0,0,False,False
1.4895014990000064,556.494140625,744.2089233398438,2.8935937881469727,,,False,DEFENCE,False,9.81325485555523,0,0,False,False
1.4909201100000047,556.49072265625,744.2135620117188,2.8930020332336426,,,False,DEFENCE,False,9.812951316128586,0,0,False,False
1.4923187960000064,556.492431640625,744.1946411132812,2.893068790435791,,,False,DEFENCE,False,9.814066631814466,0,0,False,False
1.4937188700000021,556.4992065429688,744.187744140625,2.893059015274048,,,False,DEFENCE,False,9.814534948758942,0,0,False,False
1.495143203000005,556.5082397460938,744.1823120117188,2.8942973613739014,,,False,DEFENCE,False,9.814940926887811,0,0,False,False
1.4971227210000038,556.511962890625,744.1851196289062,2.8935976028442383,,,False,DEFENCE,False,9.814815355801443,0,0,False,False
1.5004799990000066,556.5113525390625,744.1890869140625,2.8911430835723877,,,False,DEFENCE,False,9.814578965221008,0,0,False,False
1.5018851100000035,556.5333251953125,744.2037353515625,2.8945882320404053,,,False,DEFENCE,False,9.813949366733814,0,0,False,False
1.503291333,556.5485229492188,744.1923828125,2.894484281539917,,,False,DEFENCE,False,9.814760887079444,0,0,False,False
1.504716203000001,556.5438842773438,744.1824340820312,2.894244909286499,,,False,DEFENCE,False,9.815291755309369,0,0,False,False
1.507082036,556.534423828125,744.172607421875,2.894580125808716,,,False,DEFENCE,False,9.815767111426261,0,0,False,False
