557.0374145507812,744.2400512695312,2.725480794906616,None,None,False,DEFENCE,False,9.816904169027966,0,0,False,False
556.5113525390625,744.1890869140625,2.8911430835723877,None,None,False,DEFENCE,False,9.814578965221008,0,0,False,False
556.5932006835938,744.1663208007812,2.881998062133789,None,None,False,DEFENCE,False,9.816722282985484,0,0,False,False
556.6311645507812,744.162109375,2.8811256885528564,None,None,False,DEFENCE,False,9.817348045666412,0,0,False,False
551.654052734375,748.0143432617188,4.2796478271484375,None,None,False,DEFENCE,False,9.544938236177744,0,0,False,False
551.6846923828125,748.0797729492188,4.258234024047852,None,None,False,DEFENCE,False,9.541451604136189,0,0,False,False
551.6104125976562,747.9782104492188,4.368734359741211,None,None,False,DEFENCE,False,9.54660365413145,0,0,False,False
545.3129272460938,747.1239624023438,4.664316177368164,None,None,False,DEFENCE,False,9.534831887156567,0,0,False,False
545.24755859375,747.1614379882812,5.005092144012451,None,None,False,DEFENCE,False,9.53204753369523,0,0,False,False
545.2953491210938,747.1289672851562,5.353542327880859,None,None,False,DEFENCE,False,9.53437461590437,0,0,False,False
545.0313720703125,746.9542846679688,3.3721184730529785,None,None,False,DEFENCE,False,9.541862660474331,0,0,False,False
544.9159545898438,746.989501953125,3.8516438007354736,None,None,False,DEFENCE,False,9.538725375403272,0,0,False,False
544.950927734375,746.9046630859375,4.231966018676758,None,None,False,DEFENCE,False,9.543936260877478,0,0,False,False
543.7146606445312,746.733642578125,2.9328453540802,None,None,False,DEFENCE,False,9.541823136844265,0,0,False,False
543.6907348632812,746.7507934570312,3.1843175888061523,None,None,False,DEFENCE,False,9.540608516199121,0,0,False,False
543.6986694335938,746.7237548828125,3.4411144256591797,None,None,False,DEFENCE,False,9.542236165855483,0,0,False,False
540.4000244140625,745.47509765625,2.6503725051879883,None,None,False,DEFENCE,False,9.581918664334161,0,0,False,False
540.3853149414062,745.524169921875,2.9741549491882324,None,None,False,DEFENCE,False,9.578971771305188,0,0,False,False
540.34716796875,745.5086059570312,3.0447258949279785,None,None,False,DEFENCE,False,9.579493410664808,0,0,False,False
540.34716796875,745.5086059570312,3.0447258949279785,None,None,False,DEFENCE,False,9.579493410664808,0,0,False,False
538.2012939453125,748.8642578125,1.3707284927368164,951.1500493596443,1374.4019592167933,False,DEFENCE,False,56.5691999588426,600,0,False,False
